begin	e-	H2	=>	e-	H2	// Phelps, typ reakce = elastic
7.63E+000		1.02928090361615E-016
7.75E+000		1.01424502348898E-016
7.88E+000		9.99664147190473E-017
8.00E+000		9.85517606262071E-017
8.13E+000		9.71785974864776E-017
8.25E+000		9.58450977362198E-017
8.38E+000		9.45495404054602E-017
8.50E+000		9.32903034235785E-017
8.63E+000		9.2065856583927E-017
8.75E+000		9.08747551023435E-017
8.88E+000		8.97156337117714E-017
9.00E+000		8.85872012415163E-017
9.13E+000		8.74882356352883E-017
9.25E+000		8.64175793670469E-017
9.38E+000		8.53741352180063E-017
9.50E+000		8.43568623819652E-017
9.63E+000		8.33647728694977E-017
9.75E+000		8.23969281845352E-017
9.88E+000		8.14524362495208E-017
1.00E+001		8.05304485576493E-017
1.01E+001		7.96657623663689E-017
1.03E+001		7.87507940800022E-017
1.04E+001		7.78576686126822E-017
1.05E+001		7.70519524218998E-017
1.06E+001		7.62635890444637E-017
1.08E+001		7.54284578739223E-017
1.09E+001		7.46123468462978E-017
1.10E+001		7.38753303436866E-017
1.11E+001		7.31534729665128E-017
1.13E+001		7.2388022366281E-017
1.14E+001		7.16392385545241E-017
1.15E+001		7.09623729241792E-017
1.16E+001		7.02988298749491E-017
1.18E+001		6.95945670751746E-017
1.19E+001		6.89049930407814E-017
1.20E+001		6.82811005519657E-017
1.21E+001		6.76689811486117E-017
1.23E+001		6.70187486321031E-017
1.24E+001		6.63815299659189E-017
1.25E+001		6.58045386879865E-017
1.26E+001		6.5238003874861E-017
1.28E+001		6.46357259181708E-017
1.29E+001		6.40450338774944E-017
1.30E+001		6.35097718371603E-017
1.31E+001		6.2983840192266E-017
1.33E+001		6.24243251639575E-017
1.34E+001		6.18751710254264E-017
1.35E+001		6.13772048023747E-017
1.36E+001		6.08876000607252E-017
1.38E+001		6.03663846502584E-017
1.39E+001		5.98544730726999E-017
1.40E+001		5.93899800119139E-017
1.41E+001		5.89330100798162E-017
1.43E+001		5.8446235419357E-017
1.44E+001		5.79678475613926E-017
1.45E+001		5.75335136945302E-017
1.46E+001		5.71059738071698E-017
1.48E+001		5.66502861071238E-017
1.49E+001		5.62021856744869E-017
1.50E+001		5.57951235018094E-017
1.51E+001		5.53942180748945E-017
1.53E+001		5.49666882850844E-017
1.54E+001		5.45460454170663E-017
1.55E+001		5.41637271758899E-017
1.56E+001		5.3787006265492E-017
1.58E+001		5.33850646362392E-017
1.59E+001		5.29893937941267E-017
1.60E+001		5.26295969084384E-017
1.61E+001		5.22749041840635E-017
1.63E+001		5.18962865944042E-017
1.64E+001		5.15233955310529E-017
1.65E+001		5.11841577203215E-017
1.66E+001		5.08495875845654E-017
1.68E+001		5.0492291236594E-017
1.69E+001		5.01402388033145E-017
1.70E+001		4.98198209088441E-017
1.71E+001		4.95036829377626E-017
1.73E+001		4.91659295608134E-017
1.74E+001		4.88329906130708E-017
1.75E+001		4.85298456344131E-017
1.76E+001		4.82306349182816E-017
1.78E+001		4.7910840036075E-017
1.79E+001		4.7595476080152E-017
1.80E+001		4.730822324191E-017
1.81E+001		4.70245955128674E-017
1.83E+001		4.67213426371955E-017
1.84E+001		4.64221771492916E-017
1.85E+001		4.61495800682977E-017
1.86E+001		4.58803307355388E-017
1.88E+001		4.55923495874674E-017
1.89E+001		4.53081471583963E-017
1.90E+001		4.5049095372965E-017
1.91E+001		4.47931417662654E-017
1.93E+001		4.45192898087973E-017
